Date,Close,Open,High,Low,Volume,Change %
28-Feb-22,"39,202.10","37,630.00","43,420.00","37,405.00",-,4.17%
27-Feb-22,"37,632.50","38,950.00","38,982.50","37,210.00",-,-4.00%
25-Feb-22,"39,202.10","38,110.00","39,645.00","37,900.00",0.54K,2.20%
24-Feb-22,"38,360.00","37,670.00","39,740.00","34,295.00",14.20K,1.86%
23-Feb-22,"37,660.00","37,890.00","39,235.00","37,365.00",9.50K,-0.67%
22-Feb-22,"37,915.00","38,860.00","39,460.00","36,340.00",12.99K,2.45%
21-Feb-22,"37,010.00","38,332.50","39,450.00","36,870.00",-,-3.44%
20-Feb-22,"38,327.50","40,010.00","40,010.00","38,295.00",-,-4.05%
18-Feb-22,"39,945.00","40,675.00","41,000.00","39,485.00",7.27K,-2.33%
17-Feb-22,"40,900.00","44,075.00","44,275.00","40,090.00",6.68K,-7.41%
16-Feb-22,"44,175.00","44,210.00","44,860.00","43,350.00",3.89K,-0.09%
15-Feb-22,"44,215.00","42,665.00","44,620.00","42,495.00",4.09K,4.76%
14-Feb-22,"42,205.00","42,470.00","42,930.00","41,560.00",5.40K,0.29%
13-Feb-22,"42,082.50","42,617.50","42,617.50","42,040.00",-,-0.73%
11-Feb-22,"42,390.00","43,950.00","44,145.00","42,075.00",6.22K,-4.05%
10-Feb-22,"44,180.00","44,640.00","45,905.00","43,270.00",8.45K,-1.50%
9-Feb-22,"44,855.00","44,235.00","44,900.00","43,210.00",4.10K,1.16%
8-Feb-22,"44,340.00","44,110.00","45,605.00","42,780.00",5.87K,0.24%
7-Feb-22,"44,235.00","41,420.00","44,615.00","41,420.00",7.46K,4.20%
6-Feb-22,"42,450.00","41,635.00","42,730.00","41,535.00",-,4.45%
4-Feb-22,"40,640.00","36,930.00","40,935.00","36,895.00",9.60K,12.06%
3-Feb-22,"36,265.00","36,970.00","37,100.00","36,235.00",4.22K,-3.38%
2-Feb-22,"37,535.00","38,685.00","38,900.00","36,515.00",4.40K,-2.72%
1-Feb-22,"38,585.00","38,450.00","39,275.00","38,055.00",4.10K,4.07%
31-Jan-22,"37,075.90","37,900.00","38,782.50","36,610.00",-,-2.19%
30-Jan-22,"37,905.00","38,147.50","38,255.00","37,887.50",-,2.24%
28-Jan-22,"37,075.90","36,535.00","37,415.00","36,215.00",0.90K,4.25%
27-Jan-22,"35,565.00","36,555.00","37,210.00","35,485.00",8.33K,-4.03%
26-Jan-22,"37,060.00","36,765.00","38,895.00","36,330.00",10.25K,0.56%
25-Jan-22,"36,855.00","36,490.00","37,550.00","35,725.00",8.97K,-0.98%
24-Jan-22,"37,220.00","35,555.00","37,600.00","32,855.00",16.30K,2.42%
23-Jan-22,"36,340.00","36,620.00","36,620.00","35,430.00",-,-4.82%
21-Jan-22,"38,180.00","41,125.00","41,135.00","36,150.00",11.78K,-10.53%
20-Jan-22,"42,675.00","41,940.00","43,545.00","41,260.00",7.23K,2.65%
19-Jan-22,"41,575.00","42,430.00","42,615.00","41,080.00",6.54K,-0.22%
18-Jan-22,"41,665.00","43,270.00","43,315.00","41,175.00",6.82K,-1.26%
17-Jan-22,"42,195.00","43,065.00","43,210.00","41,582.50",-,-2.02%
16-Jan-22,"43,065.00","42,972.50","43,292.50","42,460.00",-,-0.13%
14-Jan-22,"43,120.00","42,620.00","43,445.00","41,680.00",4.20K,1.04%
13-Jan-22,"42,675.00","43,880.00","44,450.00","42,280.00",4.07K,-2.62%
12-Jan-22,"43,825.00","42,695.00","44,310.00","42,455.00",4.07K,2.38%
11-Jan-22,"42,805.00","41,595.00","43,155.00","41,220.00",6.19K,2.54%
10-Jan-22,"41,745.00","42,205.00","42,245.00","39,470.00",8.67K,-0.16%
9-Jan-22,"41,810.00","41,755.00","42,340.00","41,527.50",-,-0.14%
7-Jan-22,"41,870.00","43,170.00","43,240.00","40,470.00",9.28K,-3.11%
6-Jan-22,"43,215.00","43,405.00","43,720.00","42,375.00",5.22K,-1.40%
5-Jan-22,"43,830.00","46,100.00","47,100.00","43,290.00",8.92K,-5.34%
4-Jan-22,"46,305.00","46,205.00","47,650.00","45,485.00",5.05K,-3.49%
3-Jan-22,"47,977.00","47,977.00","47,977.00","47,977.00",-,0.00%
31-Dec-21,"47,977.00","47,055.00","48,590.00","46,915.00",0.49K,1.71%
30-Dec-21,"47,170.00","47,230.00","47,970.00","45,880.00",6.48K,-0.42%
29-Dec-21,"47,370.00","47,585.00","48,095.00","46,550.00",6.91K,-0.81%
28-Dec-21,"47,755.00","51,025.00","51,045.00","47,300.00",7.87K,-6.86%
27-Dec-21,"51,275.00","51,040.00","52,200.00","50,520.00",5.51K,0.77%
26-Dec-21,"50,885.00","50,912.50","51,142.50","50,745.00",-,-0.02%
24-Dec-21,"50,895.00","50,895.00","50,895.00","50,895.00",-,-0.32%
23-Dec-21,"51,060.00","49,085.00","51,470.00","48,035.00",4.76K,4.11%
22-Dec-21,"49,045.00","49,280.00","49,635.00","48,500.00",2.81K,0.74%
21-Dec-21,"48,685.00","46,835.00","49,390.00","46,710.00",4.00K,3.45%
20-Dec-21,"47,060.00","47,280.00","47,555.00","45,515.00",4.30K,1.01%
19-Dec-21,"46,590.00","46,877.50","47,360.00","46,505.00",-,0.74%
17-Dec-21,"46,250.00","47,870.00","48,010.00","45,415.00",4.53K,-3.67%
16-Dec-21,"48,010.00","48,940.00","49,500.00","47,595.00",5.53K,-2.72%
15-Dec-21,"49,350.00","48,350.00","49,605.00","46,570.00",8.30K,3.09%
14-Dec-21,"47,870.00","46,950.00","48,700.00","46,295.00",5.87K,2.74%
13-Dec-21,"46,595.00","50,205.00","50,480.00","45,700.00",6.83K,-7.05%
12-Dec-21,"50,130.00","47,950.00","50,460.00","47,950.00",-,3.38%
10-Dec-21,"48,490.00","47,940.00","50,265.00","47,325.00",6.04K,1.71%
9-Dec-21,"47,675.00","50,400.00","50,940.00","47,345.00",5.16K,-6.38%
8-Dec-21,"50,925.00","50,600.00","51,370.00","48,645.00",4.85K,0.64%
7-Dec-21,"50,600.00","50,745.00","52,195.00","50,360.00",4.99K,3.35%
6-Dec-21,"48,960.00","49,265.00","50,730.00","47,215.00",9.34K,-0.81%
5-Dec-21,"49,360.00","53,652.50","53,652.50","49,030.00",-,-7.82%
3-Dec-21,"53,545.00","57,030.00","57,945.00","51,585.00",11.18K,-6.35%
2-Dec-21,"57,175.00","57,305.00","57,705.00","55,990.00",5.84K,0.32%
1-Dec-21,"56,990.00","57,660.00","59,545.00","56,650.00",6.55K,-1.37%
30-Nov-21,"57,780.00","58,530.00","59,680.00","56,145.00",7.79K,6.09%
29-Nov-21,"54,465.60","57,785.00","59,255.00","57,095.00",-,-5.72%
28-Nov-21,"57,770.00","55,385.00","57,870.00","55,385.00",-,6.07%
26-Nov-21,"54,465.60","57,000.00","59,470.00","53,625.00",2.82K,-8.37%
25-Nov-21,"59,442.50","57,590.00","59,910.00","57,385.00",-,3.53%
24-Nov-21,"57,415.00","57,650.00","57,765.00","55,825.00",10.09K,-0.76%
23-Nov-21,"57,855.00","56,575.00","57,940.00","55,375.00",9.70K,3.65%
22-Nov-21,"55,815.00","59,100.00","59,645.00","55,585.00",11.80K,-6.09%
21-Nov-21,"59,435.00","58,515.00","59,955.00","58,515.00",-,2.65%
19-Nov-21,"57,900.00","56,450.00","58,410.00","55,600.00",8.25K,-0.20%
18-Nov-21,"58,015.00","59,980.00","61,035.00","56,600.00",9.18K,-4.08%
17-Nov-21,"60,485.00","60,700.00","60,890.00","58,475.00",6.30K,1.26%
16-Nov-21,"59,730.00","63,955.00","64,025.00","58,515.00",9.16K,-6.54%
15-Nov-21,"63,910.00","64,625.00","66,555.00","63,415.00",5.44K,-2.69%
14-Nov-21,"65,675.00","64,195.00","65,675.00","64,195.00",-,2.24%
12-Nov-21,"64,235.00","65,400.00","65,720.00","62,385.00",6.90K,-1.26%
11-Nov-21,"65,055.00","65,210.00","65,895.00","64,340.00",3.91K,-1.54%
10-Nov-21,"66,075.00","67,670.00","69,355.00","63,020.00",7.71K,-2.29%
9-Nov-21,"67,625.00","66,715.00","69,000.00","66,480.00",5.46K,1.71%
8-Nov-21,"66,485.00","62,910.00","67,035.00","62,905.00",6.02K,4.27%
7-Nov-21,"63,765.00","61,135.00","63,765.00","61,135.00",-,3.89%
5-Nov-21,"61,380.00","61,435.00","62,865.00","60,905.00",3.53K,0.03%
4-Nov-21,"61,360.00","63,450.00","63,475.00","60,860.00",5.01K,-2.70%
3-Nov-21,"63,065.00","63,580.00","63,965.00","60,945.00",5.50K,-1.48%
2-Nov-21,"64,015.00","61,010.00","64,665.00","60,900.00",5.24K,4.69%
1-Nov-21,"61,149.30","61,687.50","62,827.50","59,700.00",-,-0.86%
31-Oct-21,"61,682.50","62,770.00","62,772.50","61,642.50",-,0.87%
29-Oct-21,"61,149.30","61,295.00","62,030.00","60,220.00",0.64K,-0.30%
28-Oct-21,"61,335.00","58,790.00","62,400.00","57,855.00",9.72K,3.84%
27-Oct-21,"59,065.00","61,255.00","61,450.00","57,855.00",12.93K,-4.70%
26-Oct-21,"61,975.00","62,855.00","63,345.00","61,810.00",7.40K,-1.20%
25-Oct-21,"62,725.00","61,080.00","63,865.00","60,820.00",7.18K,1.78%
24-Oct-21,"61,630.00","61,430.00","61,842.50","61,430.00",-,0.90%
22-Oct-21,"61,080.00","62,890.00","63,950.00","60,210.00",10.13K,-2.91%
21-Oct-21,"62,910.00","66,160.00","66,960.00","62,140.00",15.61K,-5.63%
20-Oct-21,"66,665.00","64,490.00","67,680.00","63,830.00",15.20K,3.10%
19-Oct-21,"64,660.00","61,905.00","64,780.00","61,730.00",15.28K,4.88%
18-Oct-21,"61,650.00","61,120.00","63,230.00","60,100.00",10.02K,-0.39%
17-Oct-21,"61,890.00","63,012.50","63,012.50","60,800.00",-,-0.30%
15-Oct-21,"62,075.00","58,150.00","63,525.00","57,250.00",11.67K,6.67%
14-Oct-21,"58,195.00","57,700.00","59,025.00","57,190.00",6.32K,0.77%
13-Oct-21,"57,750.00","56,350.00","57,950.00","54,700.00",6.94K,3.47%
12-Oct-21,"55,815.00","57,700.00","58,215.00","54,370.00",6.69K,-3.75%
11-Oct-21,"57,990.00","55,330.00","58,355.00","54,820.00",5.69K,5.17%
10-Oct-21,"55,137.50","54,852.50","55,445.00","54,835.00",-,-0.08%
8-Oct-21,"55,180.00","54,925.00","56,815.00","54,155.00",5.06K,1.30%
7-Oct-21,"54,470.00","55,580.00","56,325.00","53,855.00",5.32K,-2.21%
6-Oct-21,"55,700.00","52,165.00","55,935.00","50,855.00",9.66K,7.88%
5-Oct-21,"51,630.00","49,310.00","52,165.00","49,100.00",8.41K,3.56%
4-Oct-21,"49,855.00","48,070.00","50,000.00","47,180.00",5.87K,2.61%
3-Oct-21,"48,587.50","48,575.00","48,690.00","48,030.00",-,0.41%
1-Oct-21,"48,390.00","43,735.00","48,705.00","43,330.00",9.40K,10.95%
30-Sep-21,"43,615.00","41,240.00","44,175.00","41,040.00",4.87K,5.98%
29-Sep-21,"41,155.00","41,890.00","42,735.00","40,785.00",3.69K,-1.07%
28-Sep-21,"41,600.00","43,215.00","43,555.00","41,145.00",4.67K,-3.59%
27-Sep-21,"43,150.00","43,635.00","44,580.00","42,770.00",5.22K,-0.74%
26-Sep-21,"43,470.00","43,130.00","44,207.50","42,942.50",-,2.62%
24-Sep-21,"42,359.40","44,790.00","45,115.00","40,855.00",1.10K,-5.42%
23-Sep-21,"44,785.00","43,255.00","44,970.00","43,095.00",5.36K,3.23%
22-Sep-21,"43,385.00","41,330.00","44,025.00","40,145.00",7.83K,3.22%
21-Sep-21,"42,030.00","43,410.00","43,870.00","40,085.00",8.52K,-4.00%
20-Sep-21,"43,780.00","47,415.00","47,620.00","42,365.00",8.33K,-7.28%
19-Sep-21,"47,217.50","46,952.50","47,612.50","46,822.50",-,-0.57%
17-Sep-21,"47,490.00","47,600.00","48,225.00","46,670.00",3.89K,-0.01%
16-Sep-21,"47,495.00","48,270.00","48,600.00","47,050.00",4.54K,-1.44%
15-Sep-21,"48,190.00","46,700.00","48,510.00","46,635.00",3.08K,3.60%
14-Sep-21,"46,515.00","45,215.00","47,025.00","44,705.00",3.80K,3.79%
13-Sep-21,"44,815.00","45,240.00","46,945.00","43,310.00",7.36K,-2.81%
12-Sep-21,"46,110.00","45,120.00","46,502.50","45,025.00",-,0.95%
10-Sep-21,"45,675.00","46,545.00","47,065.00","44,750.00",4.85K,-2.08%
9-Sep-21,"46,645.00","46,250.00","47,465.00","45,545.00",4.05K,0.27%
8-Sep-21,"46,520.00","46,590.00","47,440.00","44,500.00",5.68K,-0.56%
7-Sep-21,"46,780.00","51,755.00","53,125.00","43,705.00",13.97K,-11.50%
6-Sep-21,"52,857.50","51,975.00","52,985.00","51,182.50",-,1.70%
5-Sep-21,"51,975.00","51,860.00","52,140.00","51,790.00",-,2.49%
3-Sep-21,"50,710.00","49,900.00","51,260.00","48,445.00",5.12K,2.70%
2-Sep-21,"49,375.00","48,600.00","50,570.00","48,400.00",4.77K,2.18%
1-Sep-21,"48,320.00","46,940.00","49,270.00","46,530.00",4.28K,1.96%
31-Aug-21,"47,390.00","48,610.00","48,610.00","46,695.00",4.06K,-2.82%
30-Aug-21,"48,765.00","49,070.00","49,510.00","47,460.00",3.42K,-0.23%
29-Aug-21,"48,877.50","49,197.50","49,510.00","48,870.00",-,1.93%
27-Aug-21,"47,952.00","47,205.00","48,210.00","46,420.00",-,2.16%
26-Aug-21,"46,940.00","48,950.00","49,345.00","46,230.00",6.14K,-3.62%
25-Aug-21,"48,705.00","48,205.00","49,135.00","47,065.00",6.13K,1.03%
24-Aug-21,"48,210.00","49,520.00","49,885.00","47,735.00",5.78K,-2.17%
23-Aug-21,"49,280.00","48,815.00","50,585.00","48,640.00",5.96K,-0.10%
22-Aug-21,"49,327.50","48,672.50","49,557.50","48,652.50",-,1.23%
20-Aug-21,"48,730.00","46,545.00","49,185.00","46,370.00",5.40K,4.35%
19-Aug-21,"46,700.00","44,530.00","46,895.00","43,900.00",6.21K,4.11%
18-Aug-21,"44,855.00","44,795.00","46,105.00","44,155.00",5.15K,-1.46%
17-Aug-21,"45,520.00","46,000.00","47,205.00","44,570.00",4.39K,-1.25%
16-Aug-21,"46,095.00","46,905.00","48,100.00","45,670.00",4.13K,-1.97%
15-Aug-21,"47,020.00","46,905.00","47,330.00","46,905.00",-,1.11%
13-Aug-21,"46,505.00","44,310.00","48,005.00","43,830.00",3.80K,4.84%
12-Aug-21,"44,360.00","46,315.00","46,315.00","43,780.00",5.19K,-4.51%
11-Aug-21,"46,455.00","45,755.00","46,835.00","45,250.00",3.45K,2.11%
10-Aug-21,"45,495.00","45,760.00","46,800.00","44,650.00",5.33K,-1.19%
9-Aug-21,"46,045.00","44,255.00","46,520.00","42,890.00",7.17K,4.84%
8-Aug-21,"43,917.50","42,820.00","44,707.50","42,820.00",-,2.21%
6-Aug-21,"42,970.00","41,095.00","43,430.00","39,910.00",6.63K,5.43%
5-Aug-21,"40,755.00","39,940.00","41,480.00","37,300.00",6.71K,2.30%
4-Aug-21,"39,840.00","38,265.00","39,945.00","37,465.00",3.67K,4.94%
3-Aug-21,"37,965.00","39,180.00","39,830.00","37,580.00",5.44K,-3.10%
2-Aug-21,"39,180.00","41,185.00","41,500.00","38,715.00",4.78K,-1.95%
1-Aug-21,"39,960.00","41,287.50","41,480.00","39,470.00",-,2.41%
30-Jul-21,"39,020.90","39,640.00","40,240.00","38,455.00",0.41K,-1.65%
29-Jul-21,"39,675.00","40,165.00","40,650.00","39,290.00",6.10K,-1.72%
28-Jul-21,"40,370.00","38,340.00","40,940.00","38,150.00",10.48K,6.55%
27-Jul-21,"37,890.00","37,090.00","38,795.00","36,425.00",7.58K,-4.03%
26-Jul-21,"39,480.00","34,475.00","40,580.00","34,420.00",17.25K,22.34%
23-Jul-21,"32,270.00","32,180.00","32,930.00","31,980.00",2.50K,-0.45%
22-Jul-21,"32,415.00","31,920.00","32,590.00","31,680.00",3.23K,2.51%
21-Jul-21,"31,620.00","29,625.00","32,830.00","29,435.00",9.99K,6.41%
20-Jul-21,"29,715.00","30,680.00","31,015.00","29,215.00",4.34K,-3.18%
19-Jul-21,"30,690.00","31,760.00","31,860.00","30,280.00",3.95K,-3.31%
18-Jul-21,"31,740.00","31,770.00","31,882.50","31,377.50",-,-0.58%
16-Jul-21,"31,925.00","31,700.00","32,205.00","30,960.00",4.09K,1.64%
15-Jul-21,"31,410.00","32,930.00","33,180.00","30,970.00",6.73K,-4.06%
14-Jul-21,"32,740.00","32,535.00","33,195.00","31,515.00",3.55K,1.63%
13-Jul-21,"32,215.00","32,830.00","33,330.00","32,150.00",3.08K,-1.66%
12-Jul-21,"32,760.00","34,430.00","34,830.00","32,600.00",3.83K,-4.54%
11-Jul-21,"34,317.50","34,600.00","34,685.00","34,237.50",-,2.58%
9-Jul-21,"33,455.00","32,680.00","33,740.00","32,295.00",2.66K,1.50%
8-Jul-21,"32,960.00","34,200.00","34,300.00","32,040.00",5.75K,-5.01%
7-Jul-21,"34,700.00","33,800.00","35,140.00","33,675.00",3.87K,2.13%
6-Jul-21,"33,975.00","35,800.00","35,955.00","33,315.00",7.00K,0.50%
5-Jul-21,"33,805.00","35,335.00","35,335.00","33,312.50",-,-4.33%
4-Jul-21,"35,335.00","35,800.00","35,955.00","35,227.50",-,6.16%
2-Jul-21,"33,285.00","33,460.00","33,995.00","32,620.00",3.49K,0.77%
1-Jul-21,"33,030.00","34,765.00","35,185.00","32,695.00",4.61K,-4.88%
30-Jun-21,"34,725.00","36,215.00","36,215.00","34,020.00",3.88K,-4.68%
29-Jun-21,"36,430.00","34,680.00","36,650.00","34,200.00",4.84K,5.52%
28-Jun-21,"34,525.00","32,775.00","35,325.00","32,750.00",5.52K,-0.58%
27-Jun-21,"34,725.00","32,000.00","34,777.50","32,000.00",-,4.97%
25-Jun-21,"33,079.40","34,700.00","35,300.00","32,630.00",0.54K,-4.96%
24-Jun-21,"34,805.00","33,220.00","35,245.00","32,330.00",6.21K,5.79%
23-Jun-21,"32,900.00","32,560.00","34,835.00","31,780.00",7.18K,1.29%
22-Jun-21,"32,480.00","31,700.00","33,310.00","28,800.00",14.89K,-0.25%
21-Jun-21,"32,560.00","35,555.00","35,790.00","31,715.00",9.30K,-8.52%
20-Jun-21,"35,592.50","35,400.00","36,000.00","35,240.00",-,0.87%
18-Jun-21,"35,285.00","37,695.00","38,175.00","35,100.00",5.72K,-6.32%
17-Jun-21,"37,665.00","38,550.00","39,535.00","37,315.00",5.65K,-2.33%
16-Jun-21,"38,565.00","40,025.00","40,480.00","38,270.00",6.33K,-3.58%
15-Jun-21,"39,995.00","40,250.00","41,335.00","39,565.00",4.18K,0.72%
14-Jun-21,"39,710.00","38,900.00","41,070.00","38,705.00",5.94K,1.86%
13-Jun-21,"38,985.00","37,000.00","39,135.00","37,000.00",-,4.45%
11-Jun-21,"37,325.00","36,725.00","37,700.00","35,955.00",3.33K,1.73%
10-Jun-21,"36,690.00","36,610.00","38,460.00","35,815.00",6.68K,0.87%
9-Jun-21,"36,375.00","33,485.00","36,945.00","32,420.00",8.45K,10.53%
8-Jun-21,"32,910.00","34,130.00","34,295.00","30,915.00",11.21K,-7.67%
7-Jun-21,"35,645.00","36,205.00","37,015.00","34,000.00",6.68K,-1.00%
6-Jun-21,"36,005.00","37,092.50","37,092.50","35,360.00",-,-2.57%
4-Jun-21,"36,955.00","38,840.00","39,330.00","35,590.00",8.16K,-4.55%
3-Jun-21,"38,715.00","37,835.00","39,560.00","37,255.00",4.31K,1.77%
2-Jun-21,"38,040.00","36,205.00","38,340.00","35,940.00",4.03K,5.70%
1-Jun-21,"35,990.00","35,905.00","37,985.00","34,250.00",8.10K,-3.83%
31-May-21,"37,425.00","35,647.50","37,592.50","34,232.50",-,5.02%
30-May-21,"35,635.00","35,295.00","36,142.50","35,295.00",-,-3.27%
28-May-21,"36,841.40","38,800.00","39,180.00","35,160.00",0.52K,-5.16%
27-May-21,"38,845.00","39,025.00","40,435.00","37,270.00",6.24K,0.78%
26-May-21,"38,545.00","38,055.00","40,895.00","37,875.00",9.28K,3.25%
25-May-21,"37,330.00","38,540.00","39,885.00","36,555.00",8.77K,-6.09%
24-May-21,"39,750.00","34,280.00","39,950.00","33,720.00",10.87K,14.25%
23-May-21,"34,792.50","35,395.00","35,395.00","33,720.00",-,-3.58%
21-May-21,"36,085.00","40,720.00","42,370.00","35,135.00",12.91K,-10.50%
20-May-21,"40,320.00","38,925.00","42,420.00","34,950.00",13.39K,2.49%
19-May-21,"39,340.00","42,915.00","43,530.00","30,205.00",26.73K,-8.83%
18-May-21,"43,150.00","43,500.00","45,755.00","42,280.00",8.31K,-2.07%
17-May-21,"44,060.00","45,295.00","46,620.00","42,050.00",11.15K,-5.16%
16-May-21,"46,455.00","49,350.00","49,350.00","45,067.50",-,-7.44%
14-May-21,"50,190.00","49,215.00","51,475.00","48,370.00",5.43K,3.77%
13-May-21,"48,365.00","54,545.00","54,605.00","46,395.00",14.81K,-11.17%
12-May-21,"54,445.00","56,735.00","58,140.00","53,355.00",8.67K,-4.15%
11-May-21,"56,805.00","55,690.00","57,075.00","54,375.00",5.35K,1.97%
10-May-21,"55,705.00","58,200.00","59,900.00","53,595.00",7.95K,-4.50%
9-May-21,"58,330.00","57,925.00","58,572.50","57,772.50",-,0.99%
7-May-21,"57,760.00","56,350.00","58,845.00","55,340.00",4.97K,2.81%
6-May-21,"56,180.00","56,950.00","58,600.00","55,255.00",5.93K,-1.95%
5-May-21,"57,295.00","54,365.00","58,110.00","52,830.00",6.06K,5.10%
4-May-21,"54,515.00","57,390.00","57,755.00","53,220.00",8.07K,-5.63%
3-May-21,"57,765.00","56,985.00","59,305.00","56,380.00",5.62K,1.73%
2-May-21,"56,780.00","56,960.00","57,000.00","56,395.00",-,-0.38%
30-Apr-21,"56,995.00","53,710.00","57,507.50","53,175.00",-,7.74%
29-Apr-21,"52,900.00","54,725.00","55,205.00","52,335.00",5.60K,-4.53%
28-Apr-21,"55,410.00","55,265.00","56,500.00","53,905.00",6.40K,1.13%
27-Apr-21,"54,790.00","53,370.00","55,420.00","52,925.00",5.14K,1.33%
26-Apr-21,"54,070.00","47,440.00","54,410.00","47,440.00",8.34K,10.02%
25-Apr-21,"49,145.00","51,312.50","51,312.50","47,677.50",-,-3.34%
23-Apr-21,"50,845.00","51,505.00","52,150.00","47,395.00",10.38K,-3.81%
22-Apr-21,"52,860.00","54,825.00","55,645.00","51,365.00",13.16K,-4.95%
21-Apr-21,"55,610.00","56,900.00","57,160.00","54,325.00",5.86K,-1.95%
20-Apr-21,"56,715.00","56,335.00","57,155.00","53,430.00",9.19K,1.20%
19-Apr-21,"56,045.00","57,120.00","57,750.00","54,450.00",10.37K,-0.61%
18-Apr-21,"56,390.00","61,490.00","61,490.00","56,135.00",-,-9.02%
16-Apr-21,"61,980.00","63,765.00","64,000.00","60,165.00",6.63K,-2.91%
15-Apr-21,"63,840.00","62,795.00","64,030.00","62,375.00",4.89K,2.31%
14-Apr-21,"62,400.00","63,885.00","65,520.00","61,565.00",8.43K,-2.02%
13-Apr-21,"63,685.00","60,500.00","64,450.00","60,300.00",7.15K,5.19%
12-Apr-21,"60,545.00","60,000.00","61,945.00","59,915.00",6.63K,0.03%
11-Apr-21,"60,525.00","58,997.50","60,660.00","58,757.50",-,3.00%
9-Apr-21,"58,760.00","58,010.00","59,405.00","58,000.00",3.95K,1.04%
8-Apr-21,"58,155.00","56,310.00","58,655.00","55,910.00",4.61K,3.28%
7-Apr-21,"56,310.00","58,300.00","59,080.00","55,675.00",11.42K,-4.13%
6-Apr-21,"58,735.00","59,415.00","60,350.00","57,750.00",5.27K,-1.85%
5-Apr-21,"59,840.00","58,550.00","60,100.00","57,155.00",5.91K,1.67%
4-Apr-21,"58,855.00","59,500.00","60,000.00","58,470.00",-,-1.27%
2-Apr-21,"59,615.00","59,455.00","61,000.00","59,110.00",2.18K,0.00%
1-Apr-21,"59,615.00","59,580.00","60,345.00","58,595.00",4.33K,0.56%
31-Mar-21,"59,285.00","59,360.00","60,540.00","57,380.00",6.92K,-0.70%
30-Mar-21,"59,705.00","57,940.00","60,065.00","57,585.00",4.63K,2.57%
29-Mar-21,"58,210.00","55,360.00","59,000.00","55,110.00",7.08K,3.58%
28-Mar-21,"56,200.00","53,887.50","56,320.00","53,887.50",-,5.35%
26-Mar-21,"53,346.30","52,425.00","53,765.00","51,305.00",-,2.21%
25-Mar-21,"52,195.00","53,665.00","53,665.00","50,360.00",11.14K,-4.48%
24-Mar-21,"54,645.00","54,580.00","57,225.00","53,135.00",8.67K,-0.62%
23-Mar-21,"54,985.00","54,665.00","55,895.00","52,915.00",8.66K,-1.12%
22-Mar-21,"55,605.00","58,195.00","58,460.00","54,105.00",7.20K,-3.14%
21-Mar-21,"57,405.00","58,470.00","58,470.00","57,280.00",-,-2.66%
19-Mar-21,"58,975.00","57,950.00","59,575.00","56,315.00",6.55K,2.81%
18-Mar-21,"57,365.00","58,500.00","60,280.00","57,090.00",9.66K,-1.06%
17-Mar-21,"57,980.00","56,695.00","58,490.00","54,285.00",7.70K,3.70%
16-Mar-21,"55,910.00","57,005.00","57,175.00","53,475.00",7.10K,-1.74%
15-Mar-21,"56,900.00","58,755.00","61,255.00","54,915.00",10.37K,-4.45%
14-Mar-21,"59,550.00","57,180.00","61,252.50","57,180.00",-,4.34%
12-Mar-21,"57,075.00","58,365.00","58,725.00","55,380.00",7.97K,-1.52%
11-Mar-21,"57,955.00","56,980.00","58,390.00","54,685.00",7.79K,2.36%
10-Mar-21,"56,620.00","54,530.00","57,815.00","53,430.00",7.10K,3.47%
9-Mar-21,"54,720.00","51,995.00","55,265.00","51,895.00",5.57K,4.94%
8-Mar-21,"52,145.00","50,580.00","52,425.00","49,500.00",7.53K,1.39%
7-Mar-21,"51,430.00","49,372.50","51,957.50","49,372.50",-,3.78%
5-Mar-21,"49,555.00","48,125.00","49,745.00","46,295.00",8.93K,2.58%
4-Mar-21,"48,310.00","50,970.00","52,190.00","47,425.00",11.80K,-5.09%
3-Mar-21,"50,900.00","48,035.00","53,000.00","47,955.00",6.34K,6.44%
2-Mar-21,"47,820.00","49,425.00","50,550.00","47,245.00",5.99K,-2.15%
1-Mar-21,"48,870.00","45,500.00","49,985.00","45,150.00",7.20K,7.35%
28-Feb-21,"45,522.50","45,700.00","46,125.00","45,160.00",-,-3.15%
26-Feb-21,"47,001.60","48,165.00","48,300.00","44,270.00",0.75K,-4.31%
25-Feb-21,"49,120.00","48,810.00","52,040.00","48,010.00",7.07K,-0.03%
24-Feb-21,"49,135.00","48,450.00","51,310.00","47,010.00",8.08K,3.09%
23-Feb-21,"47,660.00","54,515.00","54,515.00","44,900.00",18.21K,-11.28%
22-Feb-21,"53,720.00","57,450.00","57,790.00","48,320.00",18.52K,-8.20%
21-Feb-21,"58,520.00","57,920.00","58,580.00","57,920.00",-,5.38%
19-Feb-21,"55,530.00","52,035.00","56,575.00","50,695.00",11.46K,6.09%
18-Feb-21,"52,340.00","52,680.00","53,080.00","51,250.00",8.34K,-0.84%
17-Feb-21,"52,785.00","49,300.00","53,210.00","49,115.00",9.78K,7.89%
16-Feb-21,"48,925.00","49,415.00","51,065.00","45,950.00",15.41K,1.32%
15-Feb-21,"48,287.50","49,000.00","49,490.00","46,005.00",-,-1.47%
14-Feb-21,"49,007.50","48,440.00","49,492.50","48,440.00",-,2.01%
12-Feb-21,"48,040.00","48,000.00","49,500.00","46,500.00",7.53K,1.08%
11-Feb-21,"47,525.00","45,615.00","49,215.00","44,345.00",9.07K,5.81%
10-Feb-21,"44,915.00","47,500.00","48,060.00","43,950.00",9.74K,-5.97%
