Ngày,Đóng cửa,Mở cửa,Cao nhất,Thấp nhất,KL,% Thay đổi
17/01/2024,"42,778.00","43,163.00","43,215.00","42,237.00",0.80K,-0.89%
16/01/2024,"43,163.00","42,508.00","43,588.00","42,107.00",0.70K,1.54%
15/01/2024,"42,508.00","41,737.00","43,359.00","41,705.00",0.93K,1.85%
14/01/2024,"41,737.00","42,847.00","43,075.00","41,719.00",1.10K,-2.59%
13/01/2024,"42,847.00","42,831.00","43,250.00","42,441.00",1.04K,0.04%
12/1/2024,"42,831.00","46,377.00","46,508.00","41,574.00",3.78K,-7.65%
11/1/2024,"46,377.00","46,636.00","48,750.00","45,650.00",5.42K,-0.56%
10/1/2024,"46,636.00","46,113.00","47,572.00","44,352.00",5.05K,1.13%
9/1/2024,"46,113.00","46,941.00","47,845.00","45,133.00",3.87K,-1.76%
8/1/2024,"46,941.00","43,960.00","47,205.00","43,244.00",3.83K,6.78%
7/1/2024,"43,960.00","44,005.00","44,500.00","43,638.00",0.57K,-0.10%
6/1/2024,"44,005.00","44,189.00","44,263.00","43,461.00",0.74K,-0.42%
5/1/2024,"44,189.00","44,221.00","44,415.00","42,746.00",1.89K,-0.07%
4/1/2024,"44,221.00","42,869.00","44,798.00","42,673.00",1.85K,3.15%
3/1/2024,"42,869.00","44,991.00","45,559.00","40,499.00",4.19K,-4.72%
2/1/2024,"44,991.00","44,175.00","45,892.00","44,175.00",3.10K,1.85%
1/1/2024,"44,175.00","42,323.00","44,190.00","42,232.00",1.16K,4.38%
31/12/2023,"42,323.00","42,199.00","42,938.00","42,023.00",0.66K,0.29%
30/12/2023,"42,199.00","42,139.00","42,664.00","41,585.00",0.67K,0.14%
29/12/2023,"42,139.00","42,617.00","43,168.00","41,433.00",1.64K,-1.12%
28/12/2023,"42,617.00","43,476.00","43,793.00","42,388.00",1.09K,-1.98%
27/12/2023,"43,476.00","42,568.00","43,666.00","42,178.00",1.02K,2.13%
26/12/2023,"42,568.00","43,641.00","43,649.00","41,772.00",1.99K,-2.46%
25/12/2023,"43,641.00","43,026.00","43,880.00","42,784.00",0.84K,1.43%
24/12/2023,"43,026.00","43,801.00","43,975.00","42,700.00",0.79K,-1.77%
23/12/2023,"43,801.00","44,038.00","44,068.00","43,342.00",0.66K,-0.54%
22/12/2023,"44,038.00","43,890.00","44,444.00","43,480.00",0.99K,0.34%
21/12/2023,"43,890.00","43,662.00","44,250.00","43,363.00",1.17K,0.52%
20/12/2023,"43,662.00","42,315.00","44,336.00","42,245.00",2.18K,3.18%
19/12/2023,"42,315.00","42,672.00","43,429.00","41,850.00",0.96K,-0.84%
18/12/2023,"42,672.00","41,406.00","42,753.00","40,556.00",1.46K,3.06%
17/12/2023,"41,406.00","42,328.00","42,442.00","41,304.00",1.11K,-2.18%
16/12/2023,"42,328.00","41,961.00","42,746.00","41,714.00",0.65K,0.87%
15/12/2023,"41,961.00","43,064.00","43,106.00","41,742.00",1.01K,-2.56%
14/12/2023,"43,064.00","42,924.00","43,434.00","41,601.00",1.67K,0.33%
13/12/2023,"42,924.00","41,501.00","43,424.00","40,682.00",1.45K,3.43%
12/12/2023,"41,501.00","41,287.00","42,113.00","40,733.00",0.90K,0.52%
11/12/2023,"41,287.00","43,809.00","43,840.00","40,286.00",3.00K,-5.76%
10/12/2023,"43,809.00","43,749.00","44,065.00","43,625.00",0.94K,0.14%
9/12/2023,"43,749.00","44,173.00","44,362.00","43,629.00",1.28K,-0.96%
8/12/2023,"44,173.00","43,290.00","44,699.00","43,101.00",1.96K,2.04%
7/12/2023,"43,290.00","43,814.00","44,091.00","42,881.00",2.94K,-1.20%
6/12/2023,"43,814.00","44,112.00","44,285.00","43,444.00",5.13K,-0.68%
5/12/2023,"44,112.00","41,942.00","44,420.00","41,317.00",5.33K,5.17%
4/12/2023,"41,942.00","39,940.00","42,335.00","39,940.00",2.95K,5.01%
3/12/2023,"39,940.00","39,438.00","40,159.00","39,253.00",1.41K,1.27%
2/12/2023,"39,438.00","38,676.00","39,678.00","38,634.00",2.86K,1.97%
1/12/2023,"38,676.00","37,723.00","38,936.00","37,626.00",2.69K,2.53%
30/11/2023,"37,723.00","37,834.00","38,136.00","37,490.00",0.73K,-0.29%
29/11/2023,"37,834.00","37,815.00","38,366.00","37,599.00",1.19K,0.05%
28/11/2023,"37,815.00","37,263.00","38,349.00","36,895.00",1.79K,1.48%
27/11/2023,"37,263.00","37,443.00","37,547.00","36,735.00",1.74K,-0.48%
26/11/2023,"37,443.00","37,782.00","37,798.00","37,120.00",1.84K,-0.90%
25/11/2023,"37,782.00","37,704.00","37,891.00","37,583.00",1.13K,0.21%
24/11/2023,"37,704.00","37,280.00","38,410.00","37,248.00",3.64K,1.14%
23/11/2023,"37,280.00","37,407.00","37,645.00","36,898.00",1.30K,-0.34%
22/11/2023,"37,407.00","35,794.00","37,870.00","35,663.00",2.09K,4.51%
21/11/2023,"35,794.00","37,451.00","37,638.00","35,791.00",2.68K,-4.42%
20/11/2023,"37,451.00","37,368.00","37,731.00","36,824.00",1.65K,0.22%
19/11/2023,"37,368.00","36,581.00","37,509.00","36,410.00",0.52K,2.15%
18/11/2023,"36,581.00","36,631.00","36,849.00","36,234.00",0.34K,-0.14%
17/11/2023,"36,631.00","36,161.00","36,730.00","35,886.00",0.88K,1.30%
16/11/2023,"36,161.00","37,865.00","37,927.00","35,535.00",0.96K,-4.50%
15/11/2023,"37,865.00","35,542.00","37,949.00","35,374.00",1.99K,6.54%
14/11/2023,"35,542.00","36,511.00","36,756.00","34,860.00",2.05K,-2.65%
13/11/2023,"36,511.00","37,042.00","37,410.00","36,390.00",1.23K,-1.43%
12/11/2023,"37,042.00","37,141.00","37,215.00","36,760.00",0.45K,-0.27%
11/11/2023,"37,141.00","37,301.00","37,405.00","36,720.00",1.22K,-0.43%
10/11/2023,"37,301.00","36,699.00","37,500.00","36,369.00",0.95K,1.64%
9/11/2023,"36,699.00","35,641.00","37,973.00","35,562.00",3.97K,2.97%
8/11/2023,"35,641.00","35,455.00","36,065.00","35,111.00",0.70K,0.52%
7/11/2023,"35,455.00","35,053.00","35,930.00","34,578.00",0.97K,1.15%
6/11/2023,"35,053.00","35,064.00","35,323.00","34,798.00",0.37K,-0.03%
5/11/2023,"35,064.00","35,100.00","35,399.00","34,532.00",0.61K,-0.10%
4/11/2023,"35,100.00","34,751.00","35,296.00","34,647.00",0.72K,1.00%
3/11/2023,"34,751.00","34,944.00","34,954.00","34,154.00",1.51K,-0.55%
2/11/2023,"34,944.00","35,447.00","35,953.00","34,335.00",2.19K,-1.42%
1/11/2023,"35,447.00","34,669.00","35,561.00","34,114.00",1.99K,2.24%
31/10/2023,"34,669.00","34,490.00","34,730.00","34,111.00",1.39K,0.52%
30/10/2023,"34,490.00","34,552.00","34,876.00","34,117.00",1.36K,-0.18%
29/10/2023,"34,551.00","34,104.00","34,783.00","33,969.00",1.50K,1.31%
28/10/2023,"34,104.00","33,942.00","34,494.00","33,906.00",0.75K,0.48%
27/10/2023,"33,942.00","34,184.00","34,268.00","33,430.00",1.12K,-0.71%
26/10/2023,"34,184.00","34,504.00","34,843.00","33,770.00",1.01K,-0.93%
25/10/2023,"34,504.00","33,943.00","35,147.00","33,756.00",2.24K,1.65%
24/10/2023,"33,943.00","33,069.00","35,175.00","32,852.00",5.30K,2.64%
23/10/2023,"33,069.00","30,023.00","33,525.00","29,923.00",6.76K,10.15%
22/10/2023,"30,023.00","29,922.00","30,225.00","29,704.00",0.50K,0.34%
21/10/2023,"29,922.00","29,689.00","30,343.00","29,478.00",0.79K,0.78%
20/10/2023,"29,689.00","28,745.00","30,232.00","28,619.00",3.15K,3.28%
19/10/2023,"28,745.00","28,332.00","28,904.00","28,155.00",1.56K,1.46%
18/10/2023,"28,332.00","28,410.00","28,978.00","28,171.00",1.02K,-0.27%
17/10/2023,"28,410.00","28,524.00","28,624.00","28,109.00",0.83K,-0.40%
16/10/2023,"28,524.00","27,168.00","30,067.00","27,129.00",4.31K,4.99%
15/10/2023,"27,168.00","26,871.00","27,297.00","26,832.00",0.47K,1.11%
14/10/2023,"26,871.00","26,875.00","26,995.00","26,830.00",0.36K,-0.01%
13/10/2023,"26,875.00","26,795.00","27,140.00","26,700.00",0.85K,0.30%
12/10/2023,"26,795.00","26,894.00","26,964.00","26,580.00",1.44K,-0.37%
11/10/2023,"26,894.00","27,414.00","27,492.00","26,562.00",1.98K,-1.90%
10/10/2023,"27,414.00","27,617.00","27,752.00","27,325.00",1.27K,-0.74%
9/10/2023,"27,617.00","27,929.00","27,987.00","27,331.00",3.07K,-1.12%
8/10/2023,"27,929.00","27,967.00","28,093.00","27,710.00",0.30K,-0.14%
7/10/2023,"27,967.00","27,942.00","28,026.00","27,840.00",0.45K,0.09%
6/10/2023,"27,942.00","27,418.00","28,268.00","27,200.00",1.62K,1.91%
5/10/2023,"27,418.00","27,805.00","28,118.00","27,370.00",1.44K,-1.39%
4/10/2023,"27,805.00","27,431.00","27,845.00","27,249.00",0.89K,1.36%
3/10/2023,"27,431.00","27,526.00","27,700.00","27,211.00",0.77K,-0.35%
2/10/2023,"27,526.00","28,008.00","28,566.00","27,345.00",2.08K,-1.72%
1/10/2023,"28,008.00","26,980.00","28,100.00","26,973.00",1.83K,3.81%
30/09/2023,"26,980.00","26,929.00","27,109.00","26,909.00",0.33K,0.19%
29/09/2023,"26,929.00","27,046.00","27,263.00","26,745.00",1.06K,-0.43%
28/09/2023,"27,046.00","26,391.00","27,300.00","26,368.00",1.07K,2.48%
27/09/2023,"26,391.00","26,244.00","26,872.00","26,147.00",1.91K,0.56%
26/09/2023,"26,244.00","26,330.00","26,410.00","26,129.00",0.90K,-0.33%
25/09/2023,"26,330.00","26,299.00","26,465.00","26,045.00",1.17K,0.12%
24/09/2023,"26,299.00","26,609.00","26,768.00","26,211.00",2.03K,-1.17%
23/09/2023,"26,609.00","26,606.00","26,662.00","26,555.00",0.88K,0.01%
22/09/2023,"26,606.00","26,594.00","26,749.00","26,532.00",2.04K,0.05%
21/09/2023,"26,594.00","27,149.00","27,167.00","26,416.00",1.53K,-2.04%
20/09/2023,"27,149.00","27,244.00","27,414.00","26,847.00",1.44K,-0.35%
19/09/2023,"27,244.00","26,788.00","27,506.00","26,700.00",1.60K,1.70%
18/09/2023,"26,788.00","26,547.00","27,452.00","26,444.00",2.87K,0.91%
17/09/2023,"26,547.00","26,576.00","26,632.00","26,444.00",0.33K,-0.11%
16/09/2023,"26,576.00","26,625.00","26,792.00","26,477.00",0.32K,-0.18%
15/09/2023,"26,625.00","26,544.00","26,862.00","26,255.00",0.90K,0.31%
14/09/2023,"26,544.00","26,238.00","26,832.00","26,151.00",2.56K,1.17%
13/09/2023,"26,238.00","25,851.00","26,430.00","25,797.00",0.87K,1.50%
12/9/2023,"25,851.00","25,183.00","26,566.00","25,152.00",2.49K,2.65%
11/9/2023,"25,183.00","25,860.00","25,904.00","24,927.00",1.24K,-2.62%
10/9/2023,"25,860.00","25,910.00","26,009.00","25,638.00",0.50K,-0.19%
9/9/2023,"25,910.00","25,918.00","25,948.00","25,823.00",0.27K,-0.03%
8/9/2023,"25,918.00","26,264.00","26,435.00","25,692.00",0.86K,-1.32%
7/9/2023,"26,264.00","25,783.00","26,444.00","25,645.00",1.21K,1.87%
6/9/2023,"25,783.00","25,793.00","26,023.00","25,453.00",1.14K,-0.04%
5/9/2023,"25,793.00","25,823.00","25,886.00","25,602.00",1.02K,-0.12%
4/9/2023,"25,823.00","25,980.00","26,092.00","25,666.00",0.72K,-0.60%
3/9/2023,"25,980.00","25,870.00","26,114.00","25,826.00",0.45K,0.43%
2/9/2023,"25,870.00","25,816.00","25,995.00","25,763.00",1.17K,0.21%
1/9/2023,"25,816.00","25,967.00","26,164.00","25,354.00",2.05K,-0.58%
31/08/2023,"25,967.00","27,325.00","27,550.00","25,750.00",3.63K,-4.97%
30/08/2023,"27,325.00","27,752.00","27,789.00","27,085.00",1.29K,-1.54%
29/08/2023,"27,752.00","26,147.00","28,097.00","25,954.00",2.68K,6.14%
28/08/2023,"26,147.00","26,121.00","26,264.00","25,900.00",0.69K,0.10%
27/08/2023,"26,121.00","26,045.00","26,198.00","25,997.00",0.13K,0.29%
26/08/2023,"26,045.00","26,079.00","26,142.00","26,019.00",0.21K,-0.13%
25/08/2023,"26,079.00","26,199.00","26,314.00","25,825.00",1.27K,-0.46%
24/08/2023,"26,199.00","26,461.00","26,598.00","25,962.00",0.83K,-0.99%
23/08/2023,"26,461.00","26,057.00","26,834.00","25,840.00",1.19K,1.55%
22/08/2023,"26,057.00","26,144.00","26,156.00","25,490.00",1.07K,-0.33%
21/08/2023,"26,144.00","26,215.00","26,255.00","25,850.00",0.90K,-0.27%
20/08/2023,"26,215.00","26,115.00","26,305.00","26,018.00",0.60K,0.38%
19/08/2023,"26,115.00","26,066.00","26,279.00","25,812.00",0.33K,0.19%
18/08/2023,"26,066.00","26,661.00","26,823.00","25,699.00",2.04K,-2.23%
17/08/2023,"26,661.00","28,730.00","28,778.00","24,863.00",4.96K,-7.20%
16/08/2023,"28,730.00","29,200.00","29,255.00","28,728.00",1.07K,-1.61%
15/08/2023,"29,200.00","29,445.00","29,499.00","29,109.00",0.49K,-0.83%
14/08/2023,"29,445.00","29,314.00","29,689.00","29,103.00",0.79K,0.45%
13/08/2023,"29,314.00","29,445.00","29,477.00","29,297.00",0.27K,-0.44%
12/8/2023,"29,445.00","29,434.00","29,495.00","29,393.00",0.20K,0.04%
11/8/2023,"29,434.00","29,458.00","29,549.00","29,258.00",1.10K,-0.08%
10/8/2023,"29,458.00","29,597.00","29,745.00","29,384.00",1.44K,-0.47%
9/8/2023,"29,597.00","29,796.00","30,163.00","29,393.00",1.22K,-0.67%
8/8/2023,"29,796.00","29,223.00","30,235.00","29,165.00",1.36K,1.96%
7/8/2023,"29,223.00","29,095.00","29,289.00","28,722.00",1.03K,0.44%
6/8/2023,"29,095.00","29,075.00","29,198.00","29,007.00",0.39K,0.07%
5/8/2023,"29,075.00","29,119.00","29,153.00","28,993.00",0.41K,-0.15%
4/8/2023,"29,119.00","29,206.00","29,335.00","28,863.00",0.59K,-0.30%
3/8/2023,"29,206.00","29,197.00","29,438.00","28,995.00",0.62K,0.03%
2/8/2023,"29,197.00","29,746.00","30,056.00","28,975.00",1.18K,-1.85%
1/8/2023,"29,746.00","29,273.00","29,746.00","28,663.00",1.64K,1.62%
31/07/2023,"29,273.00","29,315.00","29,560.00","29,164.00",0.45K,-0.14%
30/07/2023,"29,315.00","29,402.00","29,488.00","29,111.00",0.49K,-0.30%
29/07/2023,"29,402.00","29,365.00","29,443.00","29,305.00",0.15K,0.13%
28/07/2023,"29,365.00","29,256.00","29,578.00","29,169.00",0.32K,0.37%
27/07/2023,"29,256.00","29,390.00","29,601.00","29,123.00",0.61K,-0.46%
26/07/2023,"29,390.00","29,272.00","29,720.00","29,150.00",0.75K,0.40%
25/07/2023,"29,272.00","29,224.00","29,404.00","29,101.00",0.37K,0.16%
24/07/2023,"29,224.00","30,122.00","30,125.00","28,931.00",1.62K,-2.98%
23/07/2023,"30,122.00","29,811.00","30,370.00","29,777.00",0.50K,1.04%
22/07/2023,"29,811.00","29,942.00","30,035.00","29,673.00",0.19K,-0.44%
21/07/2023,"29,942.00","29,839.00","30,091.00","29,770.00",1.12K,0.35%
20/07/2023,"29,839.00","29,939.00","30,438.00","29,625.00",1.31K,-0.33%
19/07/2023,"29,939.00","29,888.00","30,220.00","29,829.00",0.50K,0.17%
18/07/2023,"29,888.00","30,172.00","30,269.00","29,618.00",1.28K,-0.94%
17/07/2023,"30,172.00","30,260.00","30,353.00","29,701.00",1.33K,-0.29%
16/07/2023,"30,260.00","30,310.00","30,469.00","30,108.00",0.53K,-0.16%
15/07/2023,"30,310.00","30,343.00","30,419.00","30,283.00",0.38K,-0.11%
14/07/2023,"30,343.00","31,500.00","31,657.00","29,969.00",2.41K,-3.67%
13/07/2023,"31,500.00","30,428.00","31,814.00","30,307.00",2.91K,3.52%
12/7/2023,"30,428.00","30,654.00","30,998.00","30,260.00",1.07K,-0.74%
11/7/2023,"30,654.00","30,445.00","30,822.00","30,359.00",0.71K,0.69%
10/7/2023,"30,445.00","30,188.00","31,044.00","29,988.00",1.28K,0.85%
9/7/2023,"30,188.00","30,318.00","30,459.00","30,081.00",0.78K,-0.43%
8/7/2023,"30,318.00","30,370.00","30,406.00","30,086.00",0.46K,-0.17%
7/7/2023,"30,370.00","29,942.00","30,469.00","29,779.00",1.19K,1.43%
6/7/2023,"29,942.00","30,532.00","31,530.00","29,901.00",2.31K,-1.93%
5/7/2023,"30,532.00","30,782.00","30,897.00","30,239.00",1.25K,-0.81%
4/7/2023,"30,782.00","31,176.00","31,345.00","30,656.00",1.67K,-1.26%
3/7/2023,"31,176.00","30,663.00","31,416.00","30,607.00",1.36K,1.67%
2/7/2023,"30,663.00","30,607.00","30,817.00","30,200.00",0.70K,0.18%
1/7/2023,"30,607.00","30,500.00","30,689.00","30,356.00",0.95K,0.35%
30/06/2023,"30,500.00","30,471.00","31,299.00","29,617.00",3.22K,0.10%
29/06/2023,"30,471.00","30,094.00","30,844.00","30,062.00",0.98K,1.25%
28/06/2023,"30,094.00","30,711.00","30,731.00","29,900.00",1.21K,-2.01%
27/06/2023,"30,711.00","30,287.00","31,018.00","30,246.00",1.13K,1.40%
26/06/2023,"30,287.00","30,485.00","30,672.00","29,981.00",1.03K,-0.65%
25/06/2023,"30,485.00","30,556.00","31,058.00","30,334.00",0.65K,-0.23%
24/06/2023,"30,556.00","30,708.00","30,820.00","30,294.00",0.73K,-0.49%
23/06/2023,"30,708.00","29,920.00","31,415.00","29,838.00",2.29K,2.63%
22/06/2023,"29,920.00","30,013.00","30,506.00","29,678.00",1.68K,-0.31%
21/06/2023,"30,013.00","28,325.00","30,769.00","28,286.00",3.14K,5.96%
20/06/2023,"28,325.00","26,866.00","28,406.00","26,676.00",2.17K,5.43%
19/06/2023,"26,866.00","26,358.00","27,056.00","26,293.00",0.96K,1.93%
18/06/2023,"26,358.00","26,535.00","26,712.00","26,293.00",0.53K,-0.67%
17/06/2023,"26,535.00","26,357.00","26,789.00","26,202.00",0.81K,0.68%
16/06/2023,"26,357.00","25,611.00","26,506.00","25,244.00",1.02K,2.91%
15/06/2023,"25,611.00","25,146.00","25,766.00","24,862.00",1.11K,1.85%
14/06/2023,"25,146.00","25,941.00","26,113.00","24,853.00",1.26K,-3.06%
13/06/2023,"25,941.00","25,933.00","26,428.00","25,748.00",0.79K,0.03%
12/6/2023,"25,933.00","25,953.00","26,106.00","25,650.00",0.36K,-0.08%
11/6/2023,"25,953.00","25,870.00","26,230.00","25,669.00",0.53K,0.32%
10/6/2023,"25,870.00","26,502.00","26,556.00","25,468.00",1.66K,-2.38%
9/6/2023,"26,502.00","26,526.00","26,804.00","26,303.00",0.49K,-0.09%
8/6/2023,"26,526.00","26,365.00","26,811.00","26,248.00",0.70K,0.61%
7/6/2023,"26,365.00","27,233.00","27,368.00","26,157.00",1.79K,-3.19%
6/6/2023,"27,233.00","25,730.00","27,342.00","25,392.00",1.69K,5.84%
5/6/2023,"25,730.00","27,126.00","27,134.00","25,420.00",3.02K,-5.15%
4/6/2023,"27,126.00","27,077.00","27,446.00","26,963.00",0.46K,0.18%
3/6/2023,"27,077.00","27,254.00","27,331.00","26,925.00",0.44K,-0.65%
2/6/2023,"27,254.00","26,833.00","27,301.00","26,523.00",0.79K,1.57%
1/6/2023,"26,833.00","27,220.00","27,348.00","26,666.00",0.83K,-1.42%
31/05/2023,"27,220.00","27,723.00","27,855.00","26,859.00",1.34K,-1.81%
30/05/2023,"27,723.00","27,772.00","28,065.00","27,600.00",0.49K,-0.18%
29/05/2023,"27,772.00","28,096.00","28,463.00","27,579.00",0.82K,-1.15%
28/05/2023,"28,096.00","26,885.00","28,263.00","26,804.00",1.60K,4.50%
27/05/2023,"26,885.00","26,737.00","26,917.00","26,608.00",0.24K,0.55%
26/05/2023,"26,737.00","26,498.00","26,937.00","26,359.00",0.96K,0.90%
25/05/2023,"26,498.00","26,344.00","26,620.00","25,889.00",0.64K,0.58%
24/05/2023,"26,344.00","27,243.00","27,243.00","26,100.00",0.92K,-3.30%
23/05/2023,"27,243.00","26,869.00","27,481.00","26,829.00",0.59K,1.39%
22/05/2023,"26,869.00","26,760.00","27,101.00","26,562.00",0.54K,0.41%
21/05/2023,"26,760.00","27,126.00","27,285.00","26,701.00",0.52K,-1.35%
20/05/2023,"27,126.00","26,911.00","27,168.00","26,863.00",0.18K,0.80%
19/05/2023,"26,911.00","26,862.00","27,198.00","26,676.00",0.33K,0.18%
18/05/2023,"26,862.00","27,425.00","27,504.00","26,443.00",1.59K,-2.05%
17/05/2023,"27,425.00","27,054.00","27,511.00","26,614.00",1.88K,1.37%
16/05/2023,"27,054.00","27,190.00","27,313.00","26,899.00",0.80K,-0.50%
15/05/2023,"27,190.00","26,937.00","27,671.00","26,764.00",0.98K,0.94%
14/05/2023,"26,937.00","26,790.00","27,194.00","26,639.00",0.37K,0.55%
13/05/2023,"26,790.00","26,818.00","27,065.00","26,713.00",0.35K,-0.10%
12/5/2023,"26,818.00","27,016.00","27,101.00","25,884.00",1.82K,-0.73%
11/5/2023,"27,016.00","27,622.00","27,654.00","26,795.00",1.79K,-2.19%
10/5/2023,"27,622.00","27,668.00","28,338.00","26,855.00",1.70K,-0.17%
9/5/2023,"27,668.00","27,701.00","27,844.00","27,386.00",0.75K,-0.12%
8/5/2023,"27,701.00","28,464.00","28,682.00","27,309.00",1.59K,-2.68%
7/5/2023,"28,464.00","28,909.00","29,175.00","28,464.00",0.64K,-1.54%
6/5/2023,"28,909.00","29,526.00","29,836.00","28,415.00",1.15K,-2.09%
5/5/2023,"29,526.00","28,844.00","29,687.00","28,844.00",1.41K,2.36%
4/5/2023,"28,844.00","29,037.00","29,370.00","28,706.00",0.81K,-0.66%
3/5/2023,"29,037.00","28,679.00","29,277.00","28,161.00",1.03K,1.25%
2/5/2023,"28,679.00","28,106.00","28,888.00","27,919.00",1.24K,2.04%
1/5/2023,"28,106.00","29,255.00","29,347.00","27,700.00",1.80K,-3.93%
30/04/2023,"29,255.00","29,253.00","29,962.00","29,113.00",1.37K,0.01%
29/04/2023,"29,253.00","29,338.00","29,454.00","29,085.00",0.35K,-0.29%
28/04/2023,"29,338.00","29,479.00","29,589.00","28,911.00",1.40K,-0.48%
27/04/2023,"29,479.00","28,433.00","29,885.00","28,395.00",1.89K,3.68%
26/04/2023,"28,433.00","28,324.00","30,028.00","27,263.00",3.46K,0.38%
25/04/2023,"28,324.00","27,522.00","28,389.00","27,224.00",0.98K,2.91%
24/04/2023,"27,522.00","27,613.00","28,000.00","26,998.00",1.38K,-0.33%
23/04/2023,"27,613.00","27,826.00","27,827.00","27,364.00",0.69K,-0.77%
22/04/2023,"27,826.00","27,287.00","27,884.00","27,163.00",0.71K,1.98%
21/04/2023,"27,287.00","28,248.00","28,378.00","27,191.00",1.37K,-3.40%
20/04/2023,"28,248.00","28,826.00","29,098.00","28,035.00",1.55K,-2.01%
19/04/2023,"28,826.00","30,392.00","30,412.00","28,645.00",3.76K,-5.15%
18/04/2023,"30,392.00","29,434.00","30,471.00","29,169.00",1.93K,3.25%
17/04/2023,"29,434.00","30,285.00","30,289.00","29,277.00",2.04K,-2.81%
16/04/2023,"30,285.00","30,280.00","30,559.00","30,123.00",1.84K,0.02%
15/04/2023,"30,280.00","30,462.00","30,575.00","30,195.00",0.80K,-0.60%
14/04/2023,"30,462.00","30,389.00","30,968.00","30,001.00",2.59K,0.24%
13/04/2023,"30,389.00","29,876.00","30,563.00","29,867.00",1.43K,1.72%
12/4/2023,"29,876.00","30,190.00","30,450.00","29,683.00",1.69K,-1.04%
11/4/2023,"30,190.00","29,614.00","30,484.00","29,579.00",2.75K,1.95%
10/4/2023,"29,614.00","28,320.00","29,724.00","28,159.00",2.24K,4.57%
9/4/2023,"28,320.00","27,901.00","28,510.00","27,780.00",0.68K,1.50%
8/4/2023,"27,901.00","27,889.00","28,135.00","27,839.00",0.40K,0.04%
7/4/2023,"27,889.00","28,018.00","28,082.00","27,755.00",0.33K,-0.46%
6/4/2023,"28,018.00","28,153.00","28,163.00","27,728.00",0.88K,-0.48%
5/4/2023,"28,153.00","28,153.00","28,750.00","27,837.00",1.52K,0.00%
4/4/2023,"28,153.00","27,790.00","28,445.00","27,671.00",1.08K,1.31%
3/4/2023,"27,790.00","28,173.00","28,482.00","27,231.00",2.64K,-1.36%
2/4/2023,"28,173.00","28,443.00","28,515.00","27,867.00",1.00K,-0.95%
1/4/2023,"28,443.00","28,460.00","28,809.00","28,210.00",0.86K,-0.06%
31/03/2023,"28,460.00","28,017.00","28,651.00","27,556.00",1.32K,1.58%
30/03/2023,"28,017.00","28,344.00","29,170.00","27,692.00",2.68K,-1.15%
29/03/2023,"28,344.00","27,265.00","28,645.00","27,253.00",2.12K,3.96%
28/03/2023,"27,265.00","27,129.00","27,512.00","26,637.00",1.44K,0.50%
27/03/2023,"27,129.00","27,986.00","28,027.00","26,542.00",1.94K,-3.06%
26/03/2023,"27,986.00","27,482.00","28,171.00","27,438.00",1.17K,1.83%
25/03/2023,"27,482.00","27,458.00","27,779.00","27,173.00",0.86K,0.09%
24/03/2023,"27,458.00","28,304.00","28,372.00","27,017.00",1.92K,-2.99%
23/03/2023,"28,304.00","27,263.00","28,741.00","27,121.00",3.12K,3.82%
22/03/2023,"27,263.00","28,112.00","28,813.00","26,620.00",3.93K,-3.02%
21/03/2023,"28,112.00","27,712.00","28,435.00","27,313.00",1.66K,1.44%
20/03/2023,"27,712.00","27,936.00","28,438.00","27,130.00",2.70K,-0.80%
19/03/2023,"27,936.00","26,913.00","28,329.00","26,838.00",4.34K,3.80%
18/03/2023,"26,913.00","27,350.00","27,605.00","26,595.00",3.08K,-1.60%
17/03/2023,"27,350.00","25,057.00","27,562.00","24,954.00",9.82K,9.15%
16/03/2023,"25,057.00","24,321.00","25,213.00","24,202.00",2.42K,3.03%
15/03/2023,"24,321.00","24,744.00","25,245.00","23,939.00",2.63K,-1.71%
14/03/2023,"24,744.00","24,187.00","26,434.00","24,073.00",9.61K,2.30%
13/03/2023,"24,187.00","22,079.00","24,560.00","21,891.00",7.01K,9.55%
12/3/2023,"22,079.00","20,538.00","22,132.00","20,363.00",5.61K,7.50%
11/3/2023,"20,538.00","20,201.00","20,783.00","19,874.00",6.80K,1.67%
10/3/2023,"20,201.00","20,378.00","20,381.00","19,592.00",4.64K,-0.87%
9/3/2023,"20,378.00","21,712.00","21,835.00","20,096.00",3.79K,-6.14%
8/3/2023,"21,712.00","22,209.00","22,286.00","21,622.00",1.75K,-2.24%
7/3/2023,"22,209.00","22,404.00","22,552.00","21,967.00",1.84K,-0.87%
6/3/2023,"22,404.00","22,431.00","22,586.00","22,315.00",0.89K,-0.12%
5/3/2023,"22,431.00","22,346.00","22,650.00","22,225.00",0.43K,0.38%
4/3/2023,"22,346.00","22,363.00","22,405.00","22,176.00",0.41K,-0.08%
3/3/2023,"22,363.00","23,472.00","23,482.00","22,003.00",2.99K,-4.72%
2/3/2023,"23,472.00","23,646.00","23,792.00","23,208.00",0.70K,-0.74%
1/3/2023,"23,646.00","23,134.00","23,979.00","23,037.00",1.37K,2.21%
28/02/2023,"23,134.00","23,504.00","23,609.00","23,067.00",1.44K,-1.57%
27/02/2023,"23,504.00","23,560.00","23,891.00","23,167.00",1.84K,-0.24%
26/02/2023,"23,560.00","23,177.00","23,669.00","23,083.00",0.77K,1.65%
25/02/2023,"23,177.00","23,201.00","23,222.00","22,810.00",1.12K,-0.10%
24/02/2023,"23,201.00","23,947.00","24,150.00","22,911.00",3.45K,-3.12%
